sample_name	library_ID	title	library_strategy	library_source	library_selection	library_layout	platform	instrument_model	design_description	filetype	filename	filename2	filename3	filename4	assembly	fasta_file
QUMAC-1039	OAK-MOR-001437	HybSeq using Quercus custom baits of Quercus macrocarpa from USA:Vermont:Rutland County	Targeted-Capture	GENOMIC	Reduced Representation	paired	ILLUMINA	Illumina MiSeq	target enrichment using Quercus Hyb-Seq 2017 custom baits and genome skimming (Hyb-Seq)	fastq	OAK-MOR-001437_S7_L001_R1_001.fastq.gz	OAK-MOR-001437_S7_L001_R2_001.fastq.gz				
QUMAC-1040	OAK-MOR-001438	HybSeq using Quercus custom baits of Quercus macrocarpa from USA:Vermont:Addison County	Targeted-Capture	GENOMIC	Reduced Representation	paired	ILLUMINA	Illumina MiSeq	target enrichment using Quercus Hyb-Seq 2017 custom baits and genome skimming (Hyb-Seq)	fastq	OAK-MOR-001438_S8_L001_R1_001.fastq.gz	OAK-MOR-001438_S8_L001_R2_001.fastq.gz				
QUMAC-1042	OAK-MOR-001439	HybSeq using Quercus custom baits of Quercus macrocarpa from USA:Vermont:Addison County	Targeted-Capture	GENOMIC	Reduced Representation	paired	ILLUMINA	Illumina MiSeq	target enrichment using Quercus Hyb-Seq 2017 custom baits and genome skimming (Hyb-Seq)	fastq	OAK-MOR-001439_S9_L001_R1_001.fastq.gz	OAK-MOR-001439_S9_L001_R2_001.fastq.gz				
QUMAC-1046	OAK-MOR-001440	HybSeq using Quercus custom baits of Quercus macrocarpa from USA:Vermont:Addison County	Targeted-Capture	GENOMIC	Reduced Representation	paired	ILLUMINA	Illumina MiSeq	target enrichment using Quercus Hyb-Seq 2017 custom baits and genome skimming (Hyb-Seq)	fastq	OAK-MOR-001440_S10_L001_R1_001.fastq.gz	OAK-MOR-001440_S10_L001_R2_001.fastq.gz				
QUMAC-1047	OAK-MOR-001441	HybSeq using Quercus custom baits of Quercus macrocarpa from USA:Vermont:Addison County	Targeted-Capture	GENOMIC	Reduced Representation	paired	ILLUMINA	Illumina MiSeq	target enrichment using Quercus Hyb-Seq 2017 custom baits and genome skimming (Hyb-Seq)	fastq	OAK-MOR-001441_S71_L001_R1_001.fastq.gz	OAK-MOR-001441_S71_L001_R2_001.fastq.gz				
QUAL-1048	OAK-MOR-001442	HybSeq using Quercus custom baits of Quercus xbebbiana from USA:Vermont:Addison County	Targeted-Capture	GENOMIC	Reduced Representation	paired	ILLUMINA	Illumina MiSeq	target enrichment using Quercus Hyb-Seq 2017 custom baits and genome skimming (Hyb-Seq)	fastq	OAK-MOR-001442_S72_L001_R1_001.fastq.gz	OAK-MOR-001442_S72_L001_R2_001.fastq.gz				
QUMAC-1049	OAK-MOR-001443	HybSeq using Quercus custom baits of Quercus macrocarpa from USA:Vermont:Addison County	Targeted-Capture	GENOMIC	Reduced Representation	paired	ILLUMINA	Illumina MiSeq	target enrichment using Quercus Hyb-Seq 2017 custom baits and genome skimming (Hyb-Seq)	fastq	OAK-MOR-001443_S11_L001_R1_001.fastq.gz	OAK-MOR-001443_S11_L001_R2_001.fastq.gz				
QUMAC-1050	OAK-MOR-001444	HybSeq using Quercus custom baits of Quercus macrocarpa from USA:Vermont:Chittenden County	Targeted-Capture	GENOMIC	Reduced Representation	paired	ILLUMINA	Illumina MiSeq	target enrichment using Quercus Hyb-Seq 2017 custom baits and genome skimming (Hyb-Seq)	fastq	OAK-MOR-001444_S12_L001_R1_001.fastq.gz	OAK-MOR-001444_S12_L001_R2_001.fastq.gz				
QUBI-1052	OAK-MOR-001285	HybSeq using Quercus custom baits of Quercus bicolor from USA:Vermont:Chittenden County	Targeted-Capture	GENOMIC	Reduced Representation	paired	ILLUMINA	Illumina MiSeq	target enrichment using Quercus Hyb-Seq 2017 custom baits and genome skimming (Hyb-Seq)	fastq	OAK-MOR-001285_S8_L001_R1_001.fastq.gz	OAK-MOR-001285_S8_L001_R2_001.fastq.gz				
QUMAC-1053	OAK-MOR-001286	HybSeq using Quercus custom baits of Quercus macrocarpa from USA:Vermont:Chittenden County	Targeted-Capture	GENOMIC	Reduced Representation	paired	ILLUMINA	Illumina MiSeq	target enrichment using Quercus Hyb-Seq 2017 custom baits and genome skimming (Hyb-Seq)	fastq	OAK-MOR-001286_mac_S8_L001_R1_001.fastq.gz	OAK-MOR-001286_mac_S8_L001_R2_001.fastq.gz				
QUAL-1054	OAK-MOR-001287	HybSeq using Quercus custom baits of Quercus alba x (Q. bicolor x Q. macrocarpa) from USA:Vermont:Chittenden County	Targeted-Capture	GENOMIC	Reduced Representation	paired	ILLUMINA	Illumina MiSeq	target enrichment using Quercus Hyb-Seq 2017 custom baits and genome skimming (Hyb-Seq)	fastq	OAK-MOR-001287_alb_S22_L001_R1_001.fastq.gz	OAK-MOR-001287_alb_S22_L001_R2_001.fastq.gz				
QUAL-1056	OAK-MOR-001446	HybSeq using Quercus custom baits of Quercus alba x (Q. bicolor x Q. macrocarpa) from USA:Vermont:Chittenden County	Targeted-Capture	GENOMIC	Reduced Representation	paired	ILLUMINA	Illumina MiSeq	target enrichment using Quercus Hyb-Seq 2017 custom baits and genome skimming (Hyb-Seq)	fastq	OAK-MOR-001446_S14_L001_R1_001.fastq.gz	OAK-MOR-001446_S14_L001_R2_001.fastq.gz				
QUMAC-1057	OAK-MOR-001447	HybSeq using Quercus custom baits of Quercus macrocarpa from USA:Vermont:Chittenden County	Targeted-Capture	GENOMIC	Reduced Representation	paired	ILLUMINA	Illumina MiSeq	target enrichment using Quercus Hyb-Seq 2017 custom baits and genome skimming (Hyb-Seq)	fastq	OAK-MOR-001447_S15_L001_R1_001.fastq.gz	OAK-MOR-001447_S15_L001_R2_001.fastq.gz				
QUMAC-1058	OAK-MOR-001448	HybSeq using Quercus custom baits of Quercus macrocarpa from USA:Vermont:Chittenden County	Targeted-Capture	GENOMIC	Reduced Representation	paired	ILLUMINA	Illumina MiSeq	target enrichment using Quercus Hyb-Seq 2017 custom baits and genome skimming (Hyb-Seq)	fastq	OAK-MOR-001448_S16_L001_R1_001.fastq.gz	OAK-MOR-001448_S16_L001_R2_001.fastq.gz				
QUMAC-1059	OAK-MOR-001449	HybSeq using Quercus custom baits of Quercus macrocarpa from USA:Vermont:Grand Isle County	Targeted-Capture	GENOMIC	Reduced Representation	paired	ILLUMINA	Illumina MiSeq	target enrichment using Quercus Hyb-Seq 2017 custom baits and genome skimming (Hyb-Seq)	fastq	OAK-MOR-001449_S73_L001_R1_001.fastq.gz	OAK-MOR-001449_S73_L001_R2_001.fastq.gz				
QUMAC-1060	OAK-MOR-001450	HybSeq using Quercus custom baits of Quercus macrocarpa from USA:Vermont:Grand Isle County	Targeted-Capture	GENOMIC	Reduced Representation	paired	ILLUMINA	Illumina MiSeq	target enrichment using Quercus Hyb-Seq 2017 custom baits and genome skimming (Hyb-Seq)	fastq	OAK-MOR-001450_S74_L001_R1_001.fastq.gz	OAK-MOR-001450_S74_L001_R2_001.fastq.gz				
QUMAC-1063	OAK-MOR-001451	HybSeq using Quercus custom baits of Quercus macrocarpa from USA:Vermont:Grand Isle County	Targeted-Capture	GENOMIC	Reduced Representation	paired	ILLUMINA	Illumina MiSeq	target enrichment using Quercus Hyb-Seq 2017 custom baits and genome skimming (Hyb-Seq)	fastq	OAK-MOR-001451_S17_L001_R1_001.fastq.gz	OAK-MOR-001451_S17_L001_R2_001.fastq.gz				
MO-MG542	OAK-MOR-001452	HybSeq using Quercus custom baits of Quercus macrocarpa from USA:Missouri:Frankin County	Targeted-Capture	GENOMIC	Reduced Representation	paired	ILLUMINA	Illumina MiSeq	target enrichment using Quercus Hyb-Seq 2017 custom baits and genome skimming (Hyb-Seq)	fastq	OAK-MOR-001452_S75_L001_R1_001.fastq.gz	OAK-MOR-001452_S75_L001_R2_001.fastq.gz				
MO-MG546	OAK-MOR-001453	HybSeq using Quercus custom baits of Quercus macrocarpa from USA:Missouri:Frankin County	Targeted-Capture	GENOMIC	Reduced Representation	paired	ILLUMINA	Illumina MiSeq	target enrichment using Quercus Hyb-Seq 2017 custom baits and genome skimming (Hyb-Seq)	fastq	OAK-MOR-001453_S18_L001_R1_001.fastq.gz	OAK-MOR-001453_S18_L001_R2_001.fastq.gz				
MO-MG551	OAK-MOR-001454	HybSeq using Quercus custom baits of Quercus macrocarpa from USA:Missouri:Frankin County	Targeted-Capture	GENOMIC	Reduced Representation	paired	ILLUMINA	Illumina MiSeq	target enrichment using Quercus Hyb-Seq 2017 custom baits and genome skimming (Hyb-Seq)	fastq	OAK-MOR-001454_S19_L001_R1_001.fastq.gz	OAK-MOR-001454_S19_L001_R2_001.fastq.gz				
MO-MG552	OAK-MOR-001455	HybSeq using Quercus custom baits of Quercus alba from USA:Missouri:St. Louis County	Targeted-Capture	GENOMIC	Reduced Representation	paired	ILLUMINA	Illumina MiSeq	target enrichment using Quercus Hyb-Seq 2017 custom baits and genome skimming (Hyb-Seq)	fastq	OAK-MOR-001455_S76_L001_R1_001.fastq.gz	OAK-MOR-001455_S76_L001_R2_001.fastq.gz				
MO-MG556	OAK-MOR-001456	HybSeq using Quercus custom baits of Quercus stellata from USA:Missouri:St. Louis County	Targeted-Capture	GENOMIC	Reduced Representation	paired	ILLUMINA	Illumina MiSeq	target enrichment using Quercus Hyb-Seq 2017 custom baits and genome skimming (Hyb-Seq)	fastq	OAK-MOR-001456_S77_L001_R1_001.fastq.gz	OAK-MOR-001456_S77_L001_R2_001.fastq.gz				
MO-MG559	OAK-MOR-001457	HybSeq using Quercus custom baits of Quercus stellata from USA:Missouri:St. Louis County	Targeted-Capture	GENOMIC	Reduced Representation	paired	ILLUMINA	Illumina MiSeq	target enrichment using Quercus Hyb-Seq 2017 custom baits and genome skimming (Hyb-Seq)	fastq	OAK-MOR-001457_S78_L001_R1_001.fastq.gz	OAK-MOR-001457_S78_L001_R2_001.fastq.gz				
MO-MG563	OAK-MOR-001288	HybSeq using Quercus custom baits of Quercus macrocarpa from USA:Missouri:St. Louis County	Targeted-Capture	GENOMIC	Reduced Representation	paired	ILLUMINA	Illumina MiSeq	target enrichment using Quercus Hyb-Seq 2017 custom baits and genome skimming (Hyb-Seq)	fastq	OAK-MOR-001288_S10_L001_R1_001.fastq.gz	OAK-MOR-001288_S10_L001_R2_001.fastq.gz				
MO-MG564	OAK-MOR-001289	HybSeq using Quercus custom baits of Quercus stellata from USA:Missouri:St. Louis County	Targeted-Capture	GENOMIC	Reduced Representation	paired	ILLUMINA	Illumina MiSeq	target enrichment using Quercus Hyb-Seq 2017 custom baits and genome skimming (Hyb-Seq)	fastq	OAK-MOR-001289_S27_L001_R1_001.fastq.gz	OAK-MOR-001289_S27_L001_R2_001.fastq.gz				
MO-MG565	OAK-MOR-001290	HybSeq using Quercus custom baits of Quercus muehlenbergii from USA:Missouri:St. Louis County	Targeted-Capture	GENOMIC	Reduced Representation	paired	ILLUMINA	Illumina MiSeq	target enrichment using Quercus Hyb-Seq 2017 custom baits and genome skimming (Hyb-Seq)	fastq	OAK-MOR-001290_S23_L001_R1_001.fastq.gz	OAK-MOR-001290_S23_L001_R2_001.fastq.gz				
MO-MG569	OAK-MOR-001458	HybSeq using Quercus custom baits of Quercus alba from USA:Missouri:St. Louis County	Targeted-Capture	GENOMIC	Reduced Representation	paired	ILLUMINA	Illumina MiSeq	target enrichment using Quercus Hyb-Seq 2017 custom baits and genome skimming (Hyb-Seq)	fastq	OAK-MOR-001458_S20_L001_R1_001.fastq.gz	OAK-MOR-001458_S20_L001_R2_001.fastq.gz				
MO-MG570	OAK-MOR-001459	HybSeq using Quercus custom baits of Quercus macrocarpa from USA:Missouri:Crawford County	Targeted-Capture	GENOMIC	Reduced Representation	paired	ILLUMINA	Illumina MiSeq	target enrichment using Quercus Hyb-Seq 2017 custom baits and genome skimming (Hyb-Seq)	fastq	OAK-MOR-001459_S21_L001_R1_001.fastq.gz	OAK-MOR-001459_S21_L001_R2_001.fastq.gz				
MO-MG571	OAK-MOR-001460	HybSeq using Quercus custom baits of Quercus stellata from USA:Missouri:Crawford County	Targeted-Capture	GENOMIC	Reduced Representation	paired	ILLUMINA	Illumina MiSeq	target enrichment using Quercus Hyb-Seq 2017 custom baits and genome skimming (Hyb-Seq)	fastq	OAK-MOR-001460_S22_L001_R1_001.fastq.gz	OAK-MOR-001460_S22_L001_R2_001.fastq.gz				
MO-MG572	OAK-MOR-001291	HybSeq using Quercus custom baits of Quercus bicolor from USA:Missouri:Crawford County	Targeted-Capture	GENOMIC	Reduced Representation	paired	ILLUMINA	Illumina MiSeq	target enrichment using Quercus Hyb-Seq 2017 custom baits and genome skimming (Hyb-Seq)	fastq	OAK-MOR-001291_bic_S12_L001_R1_001.fastq.gz	OAK-MOR-001291_bic_S12_L001_R2_001.fastq.gz				
MO-MG578	OAK-MOR-001461	HybSeq using Quercus custom baits of Quercus macrocarpa from USA:Missouri:Crawford County	Targeted-Capture	GENOMIC	Reduced Representation	paired	ILLUMINA	Illumina MiSeq	target enrichment using Quercus Hyb-Seq 2017 custom baits and genome skimming (Hyb-Seq)	fastq	OAK-MOR-001461_S23_L001_R1_001.fastq.gz	OAK-MOR-001461_S23_L001_R2_001.fastq.gz				
MO-MG584	OAK-MOR-001292	HybSeq using Quercus custom baits of Quercus macrocarpa from USA:Missouri:Crawford County	Targeted-Capture	GENOMIC	Reduced Representation	paired	ILLUMINA	Illumina MiSeq	target enrichment using Quercus Hyb-Seq 2017 custom baits and genome skimming (Hyb-Seq)	fastq	OAK-MOR-001292_S11_L001_R1_001.fastq.gz	OAK-MOR-001292_S11_L001_R2_001.fastq.gz				
MO-MG585	OAK-MOR-001293	HybSeq using Quercus custom baits of Quercus stellata from USA:Missouri:Crawford County	Targeted-Capture	GENOMIC	Reduced Representation	paired	ILLUMINA	Illumina MiSeq	target enrichment using Quercus Hyb-Seq 2017 custom baits and genome skimming (Hyb-Seq)	fastq	OAK-MOR-001293_S30_L001_R1_001.fastq.gz	OAK-MOR-001293_S30_L001_R2_001.fastq.gz				
MO-MG586	OAK-MOR-001294	HybSeq using Quercus custom baits of Quercus alba from USA:Missouri:Crawford County	Targeted-Capture	GENOMIC	Reduced Representation	paired	ILLUMINA	Illumina MiSeq	target enrichment using Quercus Hyb-Seq 2017 custom baits and genome skimming (Hyb-Seq)	fastq	OAK-MOR-001294_S12_L001_R1_001.fastq.gz	OAK-MOR-001294_S12_L001_R2_001.fastq.gz				
MO-MG592	OAK-MOR-001462	HybSeq using Quercus custom baits of Quercus alba from USA:Missouri:Crawford County	Targeted-Capture	GENOMIC	Reduced Representation	paired	ILLUMINA	Illumina MiSeq	target enrichment using Quercus Hyb-Seq 2017 custom baits and genome skimming (Hyb-Seq)	fastq	OAK-MOR-001462_S24_L001_R1_001.fastq.gz	OAK-MOR-001462_S24_L001_R2_001.fastq.gz				
MO-MG595	OAK-MOR-001295	HybSeq using Quercus custom baits of Quercus stellata from USA:Missouri:Crawford County	Targeted-Capture	GENOMIC	Reduced Representation	paired	ILLUMINA	Illumina MiSeq	target enrichment using Quercus Hyb-Seq 2017 custom baits and genome skimming (Hyb-Seq)	fastq	OAK-MOR-001295_S28_L001_R1_001.fastq.gz	OAK-MOR-001295_S28_L001_R2_001.fastq.gz				
MO-MG601	OAK-MOR-001463	HybSeq using Quercus custom baits of Quercus alba from USA:Missouri:Crawford County	Targeted-Capture	GENOMIC	Reduced Representation	paired	ILLUMINA	Illumina MiSeq	target enrichment using Quercus Hyb-Seq 2017 custom baits and genome skimming (Hyb-Seq)	fastq	OAK-MOR-001463_S25_L001_R1_001.fastq.gz	OAK-MOR-001463_S25_L001_R2_001.fastq.gz				
KS-MG406	OAK-MOR-001464	HybSeq using Quercus custom baits of Quercus muehlenbergii from USA:Kansas:Johnson County	Targeted-Capture	GENOMIC	Reduced Representation	paired	ILLUMINA	Illumina MiSeq	target enrichment using Quercus Hyb-Seq 2017 custom baits and genome skimming (Hyb-Seq)	fastq	OAK-MOR-001464_S26_L001_R1_001.fastq.gz	OAK-MOR-001464_S26_L001_R2_001.fastq.gz				
KS-MG409	OAK-MOR-001465	HybSeq using Quercus custom baits of Quercus stellata from USA:Kansas:Johnson County	Targeted-Capture	GENOMIC	Reduced Representation	paired	ILLUMINA	Illumina MiSeq	target enrichment using Quercus Hyb-Seq 2017 custom baits and genome skimming (Hyb-Seq)	fastq	OAK-MOR-001465_S79_L001_R1_001.fastq.gz	OAK-MOR-001465_S79_L001_R2_001.fastq.gz				
KS-MG412	OAK-MOR-001466	HybSeq using Quercus custom baits of Quercus alba from USA:Kansas:Johnson County	Targeted-Capture	GENOMIC	Reduced Representation	paired	ILLUMINA	Illumina MiSeq	target enrichment using Quercus Hyb-Seq 2017 custom baits and genome skimming (Hyb-Seq)	fastq	OAK-MOR-001466_S27_L001_R1_001.fastq.gz	OAK-MOR-001466_S27_L001_R2_001.fastq.gz				
KS-MG419	OAK-MOR-001467	HybSeq using Quercus custom baits of Quercus muehlenbergii from USA:Kansas:Johnson County	Targeted-Capture	GENOMIC	Reduced Representation	paired	ILLUMINA	Illumina MiSeq	target enrichment using Quercus Hyb-Seq 2017 custom baits and genome skimming (Hyb-Seq)	fastq	OAK-MOR-001467_S28_L001_R1_001.fastq.gz	OAK-MOR-001467_S28_L001_R2_001.fastq.gz				
KS-MG420	OAK-MOR-001468	HybSeq using Quercus custom baits of Quercus stellata from USA:Kansas:Johnson County	Targeted-Capture	GENOMIC	Reduced Representation	paired	ILLUMINA	Illumina MiSeq	target enrichment using Quercus Hyb-Seq 2017 custom baits and genome skimming (Hyb-Seq)	fastq	OAK-MOR-001468_S80_L001_R1_001.fastq.gz	OAK-MOR-001468_S80_L001_R2_001.fastq.gz				
KS-MG427	OAK-MOR-001296	HybSeq using Quercus custom baits of Quercus muehlenbergii from USA:Kansas:Johnson County	Targeted-Capture	GENOMIC	Reduced Representation	paired	ILLUMINA	Illumina MiSeq	target enrichment using Quercus Hyb-Seq 2017 custom baits and genome skimming (Hyb-Seq)	fastq	OAK-MOR-001296_S14_L001_R1_001.fastq.gz	OAK-MOR-001296_S14_L001_R2_001.fastq.gz				
KS-MG431	OAK-MOR-001298	HybSeq using Quercus custom baits of Quercus macrocarpa from USA:Kansas:Johnson County	Targeted-Capture	GENOMIC	Reduced Representation	paired	ILLUMINA	Illumina MiSeq	target enrichment using Quercus Hyb-Seq 2017 custom baits and genome skimming (Hyb-Seq)	fastq	OAK-MOR-001298_mac_S25_L001_R1_001.fastq.gz	OAK-MOR-001298_mac_S25_L001_R2_001.fastq.gz				
KS-MG432	OAK-MOR-001299	HybSeq using Quercus custom baits of Quercus stellata from USA:Kansas:Johnson County	Targeted-Capture	GENOMIC	Reduced Representation	paired	ILLUMINA	Illumina MiSeq	target enrichment using Quercus Hyb-Seq 2017 custom baits and genome skimming (Hyb-Seq)	fastq	OAK-MOR-001299_S29_L001_R1_001.fastq.gz	OAK-MOR-001299_S29_L001_R2_001.fastq.gz				
KS-MG433	OAK-MOR-001300	HybSeq using Quercus custom baits of Quercus alba from USA:Kansas:Johnson County	Targeted-Capture	GENOMIC	Reduced Representation	paired	ILLUMINA	Illumina MiSeq	target enrichment using Quercus Hyb-Seq 2017 custom baits and genome skimming (Hyb-Seq)	fastq	OAK-MOR-001300_alb_S33_L001_R1_001.fastq.gz	OAK-MOR-001300_alb_S33_L001_R2_001.fastq.gz				
KS-MG436	OAK-MOR-001469	HybSeq using Quercus custom baits of Quercus macrocarpa from USA:Kansas:Johnson County	Targeted-Capture	GENOMIC	Reduced Representation	paired	ILLUMINA	Illumina MiSeq	target enrichment using Quercus Hyb-Seq 2017 custom baits and genome skimming (Hyb-Seq)	fastq	OAK-MOR-001469_S29_L001_R1_001.fastq.gz	OAK-MOR-001469_S29_L001_R2_001.fastq.gz				
KS-MG441	OAK-MOR-001470	HybSeq using Quercus custom baits of Quercus alba from USA:Kansas:Johnson County	Targeted-Capture	GENOMIC	Reduced Representation	paired	ILLUMINA	Illumina MiSeq	target enrichment using Quercus Hyb-Seq 2017 custom baits and genome skimming (Hyb-Seq)	fastq	OAK-MOR-001470_S30_L001_R1_001.fastq.gz	OAK-MOR-001470_S30_L001_R2_001.fastq.gz				
KS-MG445	OAK-MOR-001471	HybSeq using Quercus custom baits of Quercus macrocarpa from USA:Kansas:Johnson County	Targeted-Capture	GENOMIC	Reduced Representation	paired	ILLUMINA	Illumina MiSeq	target enrichment using Quercus Hyb-Seq 2017 custom baits and genome skimming (Hyb-Seq)	fastq	OAK-MOR-001471_S31_L001_R1_001.fastq.gz	OAK-MOR-001471_S31_L001_R2_001.fastq.gz				
KS-MG447	OAK-MOR-001472	HybSeq using Quercus custom baits of Quercus muehlenbergii from USA:Kansas:Douglas County	Targeted-Capture	GENOMIC	Reduced Representation	paired	ILLUMINA	Illumina MiSeq	target enrichment using Quercus Hyb-Seq 2017 custom baits and genome skimming (Hyb-Seq)	fastq	OAK-MOR-001472_S32_L001_R1_001.fastq.gz	OAK-MOR-001472_S32_L001_R2_001.fastq.gz				
KS-MG448	OAK-MOR-001473	HybSeq using Quercus custom baits of Quercus macrocarpa from USA:Kansas:Douglas County	Targeted-Capture	GENOMIC	Reduced Representation	paired	ILLUMINA	Illumina MiSeq	target enrichment using Quercus Hyb-Seq 2017 custom baits and genome skimming (Hyb-Seq)	fastq	OAK-MOR-001473_S33_L001_R1_001.fastq.gz	OAK-MOR-001473_S33_L001_R2_001.fastq.gz				
KS-MG449	OAK-MOR-001474	HybSeq using Quercus custom baits of Quercus alba from USA:Kansas:Douglas County	Targeted-Capture	GENOMIC	Reduced Representation	paired	ILLUMINA	Illumina MiSeq	target enrichment using Quercus Hyb-Seq 2017 custom baits and genome skimming (Hyb-Seq)	fastq	OAK-MOR-001474_S34_L001_R1_001.fastq.gz	OAK-MOR-001474_S34_L001_R2_001.fastq.gz				
KS-MG455	OAK-MOR-001475	HybSeq using Quercus custom baits of Quercus alba from USA:Kansas:Douglas County	Targeted-Capture	GENOMIC	Reduced Representation	paired	ILLUMINA	Illumina MiSeq	target enrichment using Quercus Hyb-Seq 2017 custom baits and genome skimming (Hyb-Seq)	fastq	OAK-MOR-001475_S35_L001_R1_001.fastq.gz	OAK-MOR-001475_S35_L001_R2_001.fastq.gz				
KS-MG462	OAK-MOR-001301	HybSeq using Quercus custom baits of Quercus alba from USA:Kansas:Douglas County	Targeted-Capture	GENOMIC	Reduced Representation	paired	ILLUMINA	Illumina MiSeq	target enrichment using Quercus Hyb-Seq 2017 custom baits and genome skimming (Hyb-Seq)	fastq	OAK-MOR-001301_alb_S34_L001_R1_001.fastq.gz	OAK-MOR-001301_alb_S34_L001_R2_001.fastq.gz				
KS-MG463	OAK-MOR-001302	HybSeq using Quercus custom baits of Quercus stellata from USA:Kansas:Douglas County	Targeted-Capture	GENOMIC	Reduced Representation	paired	ILLUMINA	Illumina MiSeq	target enrichment using Quercus Hyb-Seq 2017 custom baits and genome skimming (Hyb-Seq)	fastq	OAK-MOR-001302_S16_L001_R1_001.fastq.gz	OAK-MOR-001302_S16_L001_R2_001.fastq.gz				
KS-MG464	OAK-MOR-001303	HybSeq using Quercus custom baits of Quercus macrocarpa from USA:Kansas:Douglas County	Targeted-Capture	GENOMIC	Reduced Representation	paired	ILLUMINA	Illumina MiSeq	target enrichment using Quercus Hyb-Seq 2017 custom baits and genome skimming (Hyb-Seq)	fastq	OAK-MOR-001303_mac_S26_L001_R1_001.fastq.gz	OAK-MOR-001303_mac_S26_L001_R2_001.fastq.gz				
